#Number,Rarity Rank,Rarity Percent
1544,4219,0.00002064283786913404%
2668,4220,0.00002066114241818087%
3988,4221,0.00002066967715649668%
2423,4222,0.00002068263860851705%
4778,4223,0.00002068886905729194%
2655,4224,0.00002069868663084456%
940,4225,0.00002070099674101936%
677,4226,0.00002070409415431934%
3687,4227,0.00002072375289630446%
4129,4228,0.00002075932158197281%
435,4229,0.00002078715416950292%
3792,4230,0.00002078772623008656%
2144,4231,0.00002079758429557291%
1490,4232,0.00002080033388176138%
555,4233,0.00002080682400000270%
352,4234,0.00002082426133347469%
2507,4235,0.00002082544420775214%
2073,4236,0.00002084878727985893%
3875,4237,0.00002085729159373751%
1446,4238,0.00002089334295357151%
2540,4239,0.00002089622747782226%
395,4240,0.00002092366998002796%
4698,4241,0.00002093670115935770%
1240,4242,0.00002094983068833854%
3162,4243,0.00002095605812161210%
2676,4244,0.00002095728927568210%
1627,4245,0.00002097971955624773%
3904,4246,0.00002098192194571093%
943,4247,0.00002099039822127889%
2624,4248,0.00002099091231240662%
845,4249,0.00002103318949785120%
3789,4250,0.00002108437762173299%
3109,4251,0.00002113744153236628%
4774,4252,0.00002114811538686508%
3101,4253,0.00002118734949680651%
1484,4254,0.00002119312555625305%
2422,4255,0.00002121084337560115%
2083,4256,0.00002121859755119511%
4734,4257,0.00002125397976699519%
3854,4258,0.00002126109614588443%
1648,4259,0.00002126660138975197%
625,4260,0.00002131355646383650%
79,4261,0.00002134663010596035%
4739,4262,0.00002135219593967077%
863,4263,0.00002137287118105064%
245,4264,0.00002141385538839039%
799,4265,0.00002146111491336302%
3266,4266,0.00002150086788483459%
3006,4267,0.00002152156449030965%
2795,4268,0.00002159916558879513%
1792,4269,0.00002161631171667265%
2424,4270,0.00002165644213602715%
3948,4271,0.00002166163293732161%
1197,4272,0.00002166295145138315%
1625,4273,0.00002168266504040584%
2337,4274,0.00002169115507776547%
1899,4275,0.00002170337118222293%
227,4276,0.00002170501406434798%
226,4277,0.00002172122919078546%
1344,4278,0.00002172683918816681%
343,4279,0.00002175613145890874%
3204,4280,0.00002175670303460364%
20,4281,0.00002177931148465803%
197,4282,0.00002178160873749375%
2472,4283,0.00002181776103889015%
3272,4284,0.00002182344127765901%
3383,4285,0.00002182797831136202%
3850,4286,0.00002185360640626795%
729,4287,0.00002189322372554698%
1847,4288,0.00002189346149322640%
716,4289,0.00002191975920659366%
1186,4290,0.00002194162587988212%
2793,4291,0.00002194334591322142%
4909,4292,0.00002194398849955699%
1845,4293,0.00002195847453423584%
4439,4294,0.00002197638328758267%
3832,4295,0.00002197914266051229%
2937,4296,0.00002199214817281763%
2926,4297,0.00002204569526456430%
4140,4298,0.00002206125119147637%
3686,4299,0.00002206830169445146%
1924,4300,0.00002207586493544480%
1564,4301,0.00002208274842349723%
4357,4302,0.00002208334654020629%
3784,4303,0.00002213376101573980%
1787,4304,0.00002214217910823422%
1023,4305,0.00002214594653244997%
360,4306,0.00002215377382060443%
1879,4307,0.00002218864213223958%
1972,4308,0.00002220462050980368%
1391,4309,0.00002221769030868982%
1115,4310,0.00002221796694706470%
36,4311,0.00002221957556157246%
1826,4312,0.00002223945112222103%
1019,4313,0.00002224310012371444%
2871,4314,0.00002226180854470196%
3790,4315,0.00002226892351253940%
431,4316,0.00002227319309968487%
3106,4317,0.00002228991618094335%
4611,4318,0.00002233659416206206%
3938,4319,0.00002234416412907024%
530,4320,0.00002235046529495770%
1609,4321,0.00002238182677303510%
2653,4322,0.00002238660707974465%
385,4323,0.00002240030429868049%
4153,4324,0.00002240887099057738%
1532,4325,0.00002243057079118803%
177,4326,0.00002243554858608380%
1608,4327,0.00002245070332530012%
1405,4328,0.00002247526749148478%
2716,4329,0.00002250195779633706%
2462,4330,0.00002251633177047347%
753,4331,0.00002251716694013946%
632,4332,0.00002254309801366831%
2394,4333,0.00002258627413345040%
3124,4334,0.00002261403665350462%
3234,4335,0.00002261513527129835%
3057,4336,0.00002262084891762768%
4121,4337,0.00002262466831879200%
3515,4338,0.00002262527637873095%
3577,4339,0.00002267147088151362%
695,4340,0.00002267830488089704%
1169,4341,0.00002271667469732088%
2535,4342,0.00002274091487905177%
586,4343,0.00002275287798157998%
4056,4344,0.00002276268372883526%
512,4345,0.00002276346540064994%
1084,4346,0.00002279315773590861%
3821,4347,0.00002281156947489400%
3676,4348,0.00002282605529153875%
1638,4349,0.00002285853126045015%
3824,4350,0.00002286541717625534%
4306,4351,0.00002288598381619553%
4485,4352,0.00002289236362696417%
1977,4353,0.00002289430612836366%
2299,4354,0.00002293309879727566%
2474,4355,0.00002293731340941725%
100,4356,0.00002297056609435179%
752,4357,0.00002298531008197344%
1599,4358,0.00002298963447254593%
1249,4359,0.00002299221645093942%
3746,4360,0.00002303141432010017%
835,4361,0.00002303255096239557%
2212,4362,0.00002303471418250254%
399,4363,0.00002304634732791131%
39,4364,0.00002305010764201060%
2664,4365,0.00002305295982519811%
3610,4366,0.00002305822426721227%
2468,4367,0.00002307849323846193%
4966,4368,0.00002310662775049600%
4840,4369,0.00002312219450832941%
2061,4370,0.00002315677662384889%
1496,4371,0.00002316737194400886%
4401,4372,0.00002319717423800478%
2133,4373,0.00002326728983527864%
1961,4374,0.00002326984965150222%
1565,4375,0.00002327971110443229%
4031,4376,0.00002329119797458575%
3342,4377,0.00002329426958708213%
1112,4378,0.00002330646769215267%
2639,4379,0.00002331609138049816%
2487,4380,0.00002334003210217445%
4795,4381,0.00002337557218698475%
4380,4382,0.00002337568058795838%
1550,4383,0.00002337782060680067%
1936,4384,0.00002339105312571204%
3882,4385,0.00002339524662446619%
4398,4386,0.00002340650042111387%
349,4387,0.00002342640125357362%
1964,4388,0.00002343092298771769%
3279,4389,0.00002344196553054883%
52,4390,0.00002344211374806266%
3489,4391,0.00002344371555213234%
4240,4392,0.00002344775806197127%
2627,4393,0.00002345404635176270%
3842,4394,0.00002347210259314966%
4491,4395,0.00002350077329242291%
2959,4396,0.00002350768237995134%
4768,4397,0.00002351604853647822%
2065,4398,0.00002351875401063199%
2302,4399,0.00002355771706244538%
159,4400,0.00002357672512227712%
2343,4401,0.00002358157162888998%
922,4402,0.00002358263382568311%
1885,4403,0.00002359364930533155%
3449,4404,0.00002359547063296105%
4740,4405,0.00002360378704512681%
2408,4406,0.00002365907836682725%
538,4407,0.00002368329332006478%
1660,4408,0.00002368774902720962%
1729,4409,0.00002369283819146466%
4008,4410,0.00002369299265703035%
19,4411,0.00002375339585397640%
1100,4412,0.00002377429577401517%
4499,4413,0.00002383127938622929%
3755,4414,0.00002388307020457969%
1237,4415,0.00002388434199695934%
2554,4416,0.00002389116427891308%
3889,4417,0.00002389185305134823%
3260,4418,0.00002389375548425194%
2742,4419,0.00002390457539876356%
2526,4420,0.00002394272599046880%
3373,4421,0.00002395302413004514%
2385,4422,0.00002395617772220852%
4622,4423,0.00002397181690227514%
59,4424,0.00002398104476440395%
3483,4425,0.00002398826882675891%
3105,4426,0.00002399276728032177%
1696,4427,0.00002399999903839709%
1487,4428,0.00002404706694672591%
354,4429,0.00002406099213439354%
3829,4430,0.00002412540158180380%
756,4431,0.00002413345938053056%
2537,4432,0.00002416638601846000%
4302,4433,0.00002416878080307936%
3091,4434,0.00002417735669705083%
3501,4435,0.00002419170443961696%
3369,4436,0.00002420517730153214%
1675,4437,0.00002421246888168876%
3696,4438,0.00002421440934004622%
3233,4439,0.00002424613284040289%
2525,4440,0.00002424663399895045%
2485,4441,0.00002429034400274524%
868,4442,0.00002429851249636021%
3267,4443,0.00002436958230114209%
2172,4444,0.00002438415353504627%
3674,4445,0.00002439220958275874%
2250,4446,0.00002440397439458609%
3138,4447,0.00002440538563151757%
3986,4448,0.00002442187451950822%
1418,4449,0.00002442860659417287%
3368,4450,0.00002447894924438848%
3095,4451,0.00002449097596167791%
465,4452,0.00002450565271208007%
2190,4453,0.00002451174525464099%
337,4454,0.00002452326626399078%
4882,4455,0.00002456278799335244%
3679,4456,0.00002461531510976175%
785,4457,0.00002461970786342514%
3822,4458,0.00002463151170589873%
1618,4459,0.00002463756535234434%
217,4460,0.00002463985943024839%
2675,4461,0.00002464319079235607%
1406,4462,0.00002466057985042114%
4313,4463,0.00002466661733550767%
335,4464,0.00002466978259122649%
1749,4465,0.00002468326873524277%
2919,4466,0.00002468467781212096%
2815,4467,0.00002468952041567063%
2361,4468,0.00002469440673414593%
4147,4469,0.00002471096970194967%
3215,4470,0.00002475463998041689%
3334,4471,0.00002479743362024489%
2266,4472,0.00002483304002621486%
4945,4473,0.00002485164566543766%
1621,4474,0.00002497748849981572%
978,4475,0.00002497983226194446%
4217,4476,0.00002510586997468910%
1668,4477,0.00002512977347280292%
3893,4478,0.00002513572403640583%
3914,4479,0.00002514076509886345%
358,4480,0.00002519439535995821%
3428,4481,0.00002522856943477878%
2043,4482,0.00002528767640688830%
1974,4483,0.00002535780328354472%
1620,4484,0.00002538535172321978%
4983,4485,0.00002539395492716580%
3467,4486,0.00002539529975968384%
4497,4487,0.00002541221957904427%
3256,4488,0.00002541652875213749%
4853,4489,0.00002542301950821423%
1198,4490,0.00002542839968772753%
549,4491,0.00002545306318436289%
2239,4492,0.00002551181552780256%
3024,4493,0.00002552137770557861%
4641,4494,0.00002553229849662014%
640,4495,0.00002553554627457386%
4788,4496,0.00002554082811746494%
4605,4497,0.00002554734726123741%
2192,4498,0.00002555587823595975%
1692,4499,0.00002558713234114704%
4748,4500,0.00002560352070376923%
4418,4501,0.00002560647381946224%
3319,4502,0.00002564380625756260%
2360,4503,0.00002568124429794909%
495,4504,0.00002568939617586116%
4416,4505,0.00002571117251481847%
3248,4506,0.00002572352723195943%
2593,4507,0.00002576936719203909%
3275,4508,0.00002580110121021105%
3466,4509,0.00002581804425540288%
996,4510,0.00002582100725727098%
3559,4511,0.00002584509307095221%
162,4512,0.00002584920864607685%
330,4513,0.00002585002716354210%
3967,4514,0.00002586242777589304%
152,4515,0.00002595482583974083%
1560,4516,0.00002595711112215985%
3047,4517,0.00002598087836689589%
1592,4518,0.00002603753569022867%
3604,4519,0.00002606282024148753%
3387,4520,0.00002606884563051573%
1700,4521,0.00002610542727740071%
4,4522,0.00002613086529187755%
3919,4523,0.00002614674313695998%
900,4524,0.00002624550060006968%
3810,4525,0.00002626578262772038%
952,4526,0.00002627781613173030%
255,4527,0.00002628209933071652%
4221,4528,0.00002629735144377191%
1676,4529,0.00002634970276549984%
4936,4530,0.00002635002224247645%
2777,4531,0.00002639129676944026%
1435,4532,0.00002639805898343261%
874,4533,0.00002640864843236958%
1655,4534,0.00002641877086108892%
110,4535,0.00002642342604964113%
3078,4536,0.00002643713299312661%
1337,4537,0.00002644099139170260%
3224,4538,0.00002646513642857820%
1706,4539,0.00002646746836285530%
2029,4540,0.00002647307362689120%
3166,4541,0.00002654430994623361%
3849,4542,0.00002659760943342052%
1448,4543,0.00002661788359706444%
30,4544,0.00002662919662833490%
3847,4545,0.00002663350171495176%
1743,4546,0.00002663599706994987%
4346,4547,0.00002666879032436821%
2908,4548,0.00002666909225539192%
2938,4549,0.00002667119638758935%
1196,4550,0.00002674259118246919%
4130,4551,0.00002674640989088539%
274,4552,0.00002675819606875467%
3355,4553,0.00002678393962176002%
3630,4554,0.00002679225425969567%
1357,4555,0.00002680133426891054%
3995,4556,0.00002684512206861119%
2086,4557,0.00002684697526456333%
1314,4558,0.00002687324692377256%
4367,4559,0.00002688066620214600%
3819,4560,0.00002690437603807529%
2516,4561,0.00002695512404681130%
1141,4562,0.00002695826264249637%
4089,4563,0.00002696283504688056%
4659,4564,0.00002696979661201752%
362,4565,0.00002697930233233738%
2055,4566,0.00002699475167260207%
1092,4567,0.00002702118385545116%
4680,4568,0.00002702855323366562%
541,4569,0.00002712503597985448%
363,4570,0.00002712550266587171%
2513,4571,0.00002713367396635477%
4423,4572,0.00002715260835769790%
1848,4573,0.00002715703508836045%
1470,4574,0.00002722101625896492%
1559,4575,0.00002722321256202226%
2007,4576,0.00002725869370800171%
2384,4577,0.00002731679034375159%
4848,4578,0.00002734042713972944%
2586,4579,0.00002738715053831109%
597,4580,0.00002740058404128721%
4636,4581,0.00002747533780855347%
1742,4582,0.00002751339263928869%
82,4583,0.00002754525583541625%
1654,4584,0.00002757273897260875%
1817,4585,0.00002760947110585748%
3748,4586,0.00002762509435641142%
3472,4587,0.00002766101179424396%
2090,4588,0.00002766609603173787%
471,4589,0.00002772875057947151%
3209,4590,0.00002773027844053779%
1902,4591,0.00002774834178692967%
1898,4592,0.00002776607981232615%
2694,4593,0.00002777548985517336%
3639,4594,0.00002780990962108726%
644,4595,0.00002788909242829305%
3440,4596,0.00002790861429942052%
3486,4597,0.00002794556654388768%
2036,4598,0.00002796813063276672%
2744,4599,0.00002800183279609781%
763,4600,0.00002800915887675884%
1024,4601,0.00002802043694603678%
1290,4602,0.00002804695487289312%
4610,4603,0.00002807879648891033%
1236,4604,0.00002809014861971669%
3783,4605,0.00002809931224532344%
3705,4606,0.00002814491216351612%
4566,4607,0.00002816319068501373%
3099,4608,0.00002819509336520249%
4494,4609,0.00002824927995174633%
4681,4610,0.00002825405843889317%
969,4611,0.00002825999957208829%
3263,4612,0.00002829817333078229%
1124,4613,0.00002836623715654420%
1584,4614,0.00002837390095969659%
3902,4615,0.00002843732959061387%
2008,4616,0.00002849096911187432%
3187,4617,0.00002853172432680094%
1445,4618,0.00002853231406693052%
136,4619,0.00002855731679582934%
4243,4620,0.00002862407907318630%
3431,4621,0.00002863079991213196%
913,4622,0.00002864907400865958%
4595,4623,0.00002869619417716830%
2564,4624,0.00002870483863357636%
1820,4625,0.00002871664015434461%
56,4626,0.00002874361328325579%
4568,4627,0.00002874828089497432%
1765,4628,0.00002887044502087896%
1105,4629,0.00002888993424852757%
4305,4630,0.00002892122909036404%
3405,4631,0.00002894254574029560%
47,4632,0.00002894289665532156%
1917,4633,0.00002898542952995304%
4114,4634,0.00002899158023359576%
973,4635,0.00002899793367105183%
480,4636,0.00002910884081680107%
2198,4637,0.00002915144414399856%
859,4638,0.00002918731735064331%
4551,4639,0.00002919116177598601%
1956,4640,0.00002919911289053180%
282,4641,0.00002920080596526295%
3571,4642,0.00002931206585145901%
353,4643,0.00002940218096860137%
3684,4644,0.00002943342097210905%
2028,4645,0.00002947028367490911%
267,4646,0.00002947609813146649%
1093,4647,0.00002959185952985971%
2802,4648,0.00002960164197994108%
3038,4649,0.00002974136198954912%
2035,4650,0.00002975129549917211%
1872,4651,0.00002976503328200034%
4775,4652,0.00002981784505518713%
732,4653,0.00002993868095698989%
3973,4654,0.00003000042762629663%
3285,4655,0.00003000782185945941%
1614,4656,0.00003002254251222361%
3022,4657,0.00003002521517249709%
1969,4658,0.00003004375435359714%
3028,4659,0.00003008551273679156%
4869,4660,0.00003015611141878297%
3710,4661,0.00003021661557061387%
3475,4662,0.00003036768121887636%
4867,4663,0.00003037872686478266%
257,4664,0.00003042788002034912%
87,4665,0.00003047485650905902%
443,4666,0.00003048642065838640%
1624,4667,0.00003057171797929554%
4876,4668,0.00003058481506491728%
4296,4669,0.00003059130515792203%
802,4670,0.00003059402845046050%
1824,4671,0.00003061174766623562%
501,4672,0.00003061416286519579%
876,4673,0.00003063129169033792%
4343,4674,0.00003065546832314486%
1715,4675,0.00003066889293140140%
3593,4676,0.00003071403029284554%
3749,4677,0.00003071555609297927%
2059,4678,0.00003079923390635479%
364,4679,0.00003090772478592834%
4780,4680,0.00003094503281749508%
2749,4681,0.00003096693177641280%
531,4682,0.00003098265099797225%
489,4683,0.00003116037536587620%
2318,4684,0.00003117253721969149%
2683,4685,0.00003118517605786988%
627,4686,0.00003124538652638724%
1521,4687,0.00003125176150939932%
607,4688,0.00003127034827582503%
4507,4689,0.00003128297054841100%
2892,4690,0.00003129744754805601%
3250,4691,0.00003133712580272513%
2766,4692,0.00003147376357881522%
3797,4693,0.00003150007381322179%
678,4694,0.00003151803420276225%
3459,4695,0.00003153260955557015%
1883,4696,0.00003153713232860361%
2117,4697,0.00003157079110912324%
2196,4698,0.00003158420920623635%
4208,4699,0.00003164757864279052%
4291,4700,0.00003165039596667825%
2160,4701,0.00003167986298952620%
1505,4702,0.00003168076625002291%
1617,4703,0.00003178237279957467%
2045,4704,0.00003179661964554149%
4328,4705,0.00003180529800800978%
500,4706,0.00003187964839522459%
4369,4707,0.00003188472491352372%
1963,4708,0.00003188744240166219%
1713,4709,0.00003193309141491249%
4623,4710,0.00003195439680263985%
1482,4711,0.00003205722116054846%
953,4712,0.00003210424795360639%
269,4713,0.00003210770533137529%
4184,4714,0.00003210989978932324%
3041,4715,0.00003211100244505297%
1905,4716,0.00003218255687726113%
1359,4717,0.00003223740113090995%
2569,4718,0.00003228875631606002%
4068,4719,0.00003229459676453930%
1297,4720,0.00003234707892486395%
2438,4721,0.00003237287532292032%
588,4722,0.00003242576586061337%
1634,4723,0.00003248876571026165%
4260,4724,0.00003252148568095070%
3227,4725,0.00003254446310184086%
3066,4726,0.00003257426195795024%
1,4727,0.00003257456453865244%
1332,4728,0.00003259755372557623%
4937,4729,0.00003262138491871069%
2831,4730,0.00003263714869686089%
1329,4731,0.00003264421931083084%
1480,4732,0.00003267072360791267%
3958,4733,0.00003274610246836273%
4855,4734,0.00003280224102740000%
706,4735,0.00003285981934254354%
3930,4736,0.00003286723880734966%
4926,4737,0.00003287336294870148%
1367,4738,0.00003288728823889254%
2082,4739,0.00003290278738457998%
2615,4740,0.00003303068651516198%
580,4741,0.00003304005641818927%
3879,4742,0.00003306588363962137%
745,4743,0.00003308610094862003%
4073,4744,0.00003311813808078968%
4569,4745,0.00003313968470273392%
2089,4746,0.00003314778161108179%
2708,4747,0.00003319528199865865%
450,4748,0.00003322094714314254%
926,4749,0.00003329925850838320%
4012,4750,0.00003334743027215388%
4559,4751,0.00003334816907494573%
293,4752,0.00003336837056899236%
3762,4753,0.00003337166877993706%
1808,4754,0.00003338739620484653%
3354,4755,0.00003347848308247523%
3913,4756,0.00003371192089102526%
4190,4757,0.00003375564175396968%
4394,4758,0.00003378832719968064%
1832,4759,0.00003381113628350959%
426,4760,0.00003382415066981050%
765,4761,0.00003388446476641944%
3645,4762,0.00003393293516554158%
2214,4763,0.00003402301317380311%
4942,4764,0.00003404336703193533%
2429,4765,0.00003418088173940164%
2911,4766,0.00003423642518614979%
1829,4767,0.00003431837231310863%
4267,4768,0.00003432388751033495%
4916,4769,0.00003434023236841230%
3064,4770,0.00003446095903384974%
1310,4771,0.00003446105461454586%
2310,4772,0.00003450574702618842%
2314,4773,0.00003452394419597739%
3218,4774,0.00003460663942581723%
1860,4775,0.00003461223420895418%
4572,4776,0.00003462080161540698%
265,4777,0.00003466738503125480%
1259,4778,0.00003470285513932370%
1989,4779,0.00003470907505759907%
3035,4780,0.00003483786188793030%
711,4781,0.00003496608696809805%
3793,4782,0.00003498553078854980%
234,4783,0.00003500532789770762%
2573,4784,0.00003505728345198156%
2856,4785,0.00003531840920450423%
1283,4786,0.00003532633393397977%
1381,4787,0.00003533697565712477%
698,4788,0.00003540042849742587%
3029,4789,0.00003549199789040275%
4766,4790,0.00003569004030234420%
3126,4791,0.00003570665507340200%
310,4792,0.00003586458357563276%
4232,4793,0.00003587410255779552%
457,4794,0.00003592745016273205%
561,4795,0.00003601314008096090%
3392,4796,0.00003604076282961182%
3695,4797,0.00003607933000498942%
825,4798,0.00003614544805636291%
2163,4799,0.00003616043559788458%
4254,4800,0.00003627262175090351%
4825,4801,0.00003627623732166276%
2432,4802,0.00003628691780578183%
3982,4803,0.00003631067576328144%
1034,4804,0.00003642893914869661%
2557,4805,0.00003649472863112589%
2345,4806,0.00003669539171984243%
1159,4807,0.00003670311215328347%
111,4808,0.00003672908594849442%
2096,4809,0.00003679094093426971%
4278,4810,0.00003688920801431638%
783,4811,0.00003694555088487122%
2964,4812,0.00003694726755884810%
472,4813,0.00003708896050001817%
4454,4814,0.00003709435412761779%
1850,4815,0.00003712193061187478%
1190,4816,0.00003726580435140811%
1434,4817,0.00003727771722193055%
2488,4818,0.00003729528549225801%
637,4819,0.00003731606603884360%
2252,4820,0.00003733022618951912%
3685,4821,0.00003736143208579006%
1677,4822,0.00003739080615124539%
2791,4823,0.00003743487728614737%
988,4824,0.00003750448336410747%
155,4825,0.00003756749588179714%
4197,4826,0.00003760294552149515%
4613,4827,0.00003761163883915126%
2612,4828,0.00003768697095244337%
1422,4829,0.00003779159303993732%
540,4830,0.00003780593363658962%
3499,4831,0.00003781765692024182%
4764,4832,0.00003785588185688635%
3491,4833,0.00003796243047776527%
3569,4834,0.00003797104431045681%
4443,4835,0.00003798907352042100%
1392,4836,0.00003823926631595527%
3678,4837,0.00003825728774585568%
1767,4838,0.00003827983113055789%
1948,4839,0.00003829435699660386%
4316,4840,0.00003832884090716058%
499,4841,0.00003833391302525509%
242,4842,0.00003852160910645491%
3974,4843,0.00003853645919543317%
4823,4844,0.00003854215159370541%
130,4845,0.00003858303771377023%
591,4846,0.00003863243568662323%
4741,4847,0.00003864637764476859%
2321,4848,0.00003871008753001028%
3068,4849,0.00003871394606170182%
1279,4850,0.00003882286546235452%
4142,4851,0.00003883931481241583%
3122,4852,0.00003887914693478456%
1030,4853,0.00003894944900692221%
4877,4854,0.00003897419148911526%
4033,4855,0.00003900377716079221%
237,4856,0.00003905630353534301%
3437,4857,0.00003907958853620387%
4468,4858,0.00003908323656711483%
884,4859,0.00003921708567408761%
1343,4860,0.00003922615216019883%
1976,4861,0.00003925987883811680%
4472,4862,0.00003931824831468548%
4634,4863,0.00003940615714793257%
3409,4864,0.00003946634429020976%
575,4865,0.00003951366429799389%
534,4866,0.00003962967998450476%
4803,4867,0.00003974573619546783%
1036,4868,0.00003974940912129172%
3379,4869,0.00003975414721442649%
4050,4870,0.00003975466922549728%
2628,4871,0.00003977368568069662%
1370,4872,0.00003984863873633535%
4693,4873,0.00003988219551531242%
1000,4874,0.00003989202531695251%
3388,4875,0.00003994487683007901%
1683,4876,0.00003995723603096530%
1914,4877,0.00004006903154879818%
1906,4878,0.00004010623008420671%
2845,4879,0.00004022237442778749%
2794,4880,0.00004024914722010866%
4927,4881,0.00004026127189407964%
3308,4882,0.00004036294337735554%
4245,4883,0.00004037825971213040%
3533,4884,0.00004038044523454950%
2146,4885,0.00004059132430317752%
1165,4886,0.00004067517355160026%
617,4887,0.00004072489966497676%
2512,4888,0.00004073414031336726%
4670,4889,0.00004090811539119139%
757,4890,0.00004105870211157485%
4289,4891,0.00004111809893262873%
1667,4892,0.00004129242238915912%
4460,4893,0.00004131348699434442%
4802,4894,0.00004138391955404276%
1252,4895,0.00004143010619853205%
1875,4896,0.00004144582748452355%
3511,4897,0.00004150092404587238%
3522,4898,0.00004165088841550429%
4889,4899,0.00004176533661190420%
482,4900,0.00004189026205768329%
4430,4901,0.00004189966137667708%
1736,4902,0.00004196157201082423%
1464,4903,0.00004196195553996387%
1778,4904,0.00004197459618120091%
3536,4905,0.00004215521916995962%
4374,4906,0.00004229432746503289%
4955,4907,0.00004235075055524750%
4950,4908,0.00004254935573481629%
2750,4909,0.00004272952799068248%
862,4910,0.00004285991447022584%
968,4911,0.00004302631749556159%
1903,4912,0.00004308633221866956%
2091,4913,0.00004314501827578089%
4542,4914,0.00004320743322798589%
2154,4915,0.00004327103748597631%
2308,4916,0.00004332031383225327%
3572,4917,0.00004335945372325408%
1865,4918,0.00004339061458373021%
370,4919,0.00004349690050657775%
118,4920,0.00004367260179791131%
4052,4921,0.00004374725281696155%
120,4922,0.00004381744939322359%
735,4923,0.00004390258208478779%
3894,4924,0.00004394914065914718%
1955,4925,0.00004401852339631060%
4776,4926,0.00004410377076860916%
2859,4927,0.00004423259033065859%
967,4928,0.00004431059679172140%
4212,4929,0.00004435634777317222%
4730,4930,0.00004464164242157503%
142,4931,0.00004472492295590425%
2151,4932,0.00004475306290654079%
2907,4933,0.00004485730870081898%
4974,4934,0.00004487433049109670%
2778,4935,0.00004493817583552154%
2870,4936,0.00004499878551742904%
2965,4937,0.00004521261411627103%
2453,4938,0.00004525361597492797%
1433,4939,0.00004535461599059280%
2258,4940,0.00004538720319718064%
2530,4941,0.00004543928288336656%
3087,4942,0.00004555677575083199%
1652,4943,0.00004557577893755816%
2483,4944,0.00004558950820882866%
1753,4945,0.00004579919799531402%
669,4946,0.00004582251762146012%
3833,4947,0.00004584057755743821%
650,4948,0.00004585411107238316%
4500,4949,0.00004590805798160525%
4727,4950,0.00004597447003470559%
3172,4951,0.00004600333939710208%
2277,4952,0.00004606914537151837%
3212,4953,0.00004610310104613588%
3365,4954,0.00004613340434519367%
692,4955,0.00004615585604024358%
2505,4956,0.00004618305371368785%
2411,4957,0.00004626138275493722%
1886,4958,0.00004634762539619473%
508,4959,0.00004636158717889250%
3625,4960,0.00004652599336982512%
2844,4961,0.00004685052645078482%
3287,4962,0.00004716364793449871%
2670,4963,0.00004730325230387596%
3872,4964,0.00004736978849961794%
3878,4965,0.00004743586165916224%
169,4966,0.00004750309050198713%
3293,4967,0.00004765984627412059%
850,4968,0.00004780507176823856%
2947,4969,0.00004801263447305363%
1408,4970,0.00004819824069258213%
4061,4971,0.00004847157039512786%
1286,4972,0.00004847798471717497%
3241,4973,0.00004861206277297264%
717,4974,0.00004885550362598035%
1253,4975,0.00004938641421537399%
3848,4976,0.00004993378246441456%
662,4977,0.00005001004901480010%
3860,4978,0.00005031700406395596%
2333,4979,0.00005039949876696116%
2677,4980,0.00005053709569227773%
4921,4981,0.00005053774322447543%
1239,4982,0.00005068040054597154%
1870,4983,0.00005069963199730622%
1556,4984,0.00005076703022661519%
1238,4985,0.00005184065991774383%
1130,4986,0.00005207173001172910%
3415,4987,0.00005225127900620121%
2162,4988,0.00005239611756565229%
4022,4989,0.00005308046356742173%
4015,4990,0.00005312389651996874%
1732,4991,0.00005319625431569209%
3820,4992,0.00005360077706559421%
4669,4993,0.00005396593437390756%
3305,4994,0.00005431407017672090%
4312,4995,0.00005473162738483547%
4632,4996,0.00005497173336307371%
2347,4997,0.00005522844464140807%
4412,4998,0.00005530744676740054%
4038,4999,0.00005643991044294278%
2421,5000,0.00005670810583599637%
1603,5001,0.00005688695923853043%
2284,5002,0.00005751270601211369%
1526,5003,0.00005848670973726943%
853,5004,0.00006067136056549677%
3903,5005,0.00006069041485439237%
3932,5006,0.00006080371024306763%
2710,5007,0.00006251373695963227%
3147,5008,0.00006300889527218381%
2064,5009,0.00006406959314345066%
2280,5010,0.00006569024798400382%
1596,5011,0.00006601516194047691%
4397,5012,0.00006936959090086699%
